service_id,client_id,staff_id,service_date,service_type_code,duration_minutes
L005955,K0065,S027,2025-06-24,GRP,60
L005956,K0140,S012,2025-06-24,SCH,90
L005957,K0161,S005,2025-06-24,DOK,30
L005958,K0124,S002,2025-06-24,GRP,180
L005959,K0053,S022,2025-06-24,BEG,45
L005960,K0122,S018,2025-06-24,AST,60
L005961,K0112,S022,2025-06-24,AST,30
L005962,K0092,S031,2025-06-24,SCH,180
L005963,K0071,S030,2025-06-24,AST,90
L005964,K0076,S020,2025-06-24,BEG,90
L005965,K0096,S005,2025-06-24,GRP,45
L005966,K0007,S007,2025-06-24,AST,60
L005967,K0163,S012,2025-06-24,AST,90
L005968,K0095,S015,2025-06-24,BEG,30
L005969,K0050,S010,2025-06-24,DOK,45
L005970,K0128,S012,2025-06-24,AST,45
L005971,K0137,S010,2025-06-24,SCH,60
L005972,K0107,S017,2025-06-24,SCH,60
L005973,K0115,S024,2025-06-24,SCH,120
L005974,K0114,S008,2025-06-24,GRP,90
L005975,K0057,S020,2025-06-24,AST,60
L005976,K0092,S002,2025-06-24,AST,180
L005977,K0171,S005,2025-06-24,DOK,180
L005978,K0087,S008,2025-06-24,SCH,30
L005979,K0037,S006,2025-06-24,GRP,45
L005980,K0147,S003,2025-06-24,BEG,90
L005981,K0019,S010,2025-06-24,AST,45
L005982,K0005,S018,2025-06-24,DOK,60
L005983,K0061,S007,2025-06-24,BER,30
L005984,K0145,S029,2025-06-25,DOK,30
L005985,K0130,S011,2025-06-25,AST,45
L005986,K0034,S012,2025-06-25,BEG,120
L005987,K0050,S027,2025-06-25,SCH,60
L005988,K0126,S018,2025-06-25,BEG,120
L005989,K0138,S034,2025-06-25,GRP,120
L005990,K0096,S027,2025-06-25,BEG,60
L005991,K0171,S022,2025-06-25,AST,30
L005992,K0098,S015,2025-06-25,SCH,60
L005993,K0150,S010,2025-06-25,DOK,45
L005994,K0022,S011,2025-06-25,SCH,60
L005995,K0111,S034,2025-06-25,SCH,30
L005996,K0040,S026,2025-06-25,SCH,45
L005997,K0008,S015,2025-06-25,GRP,60
L005998,K0110,S006,2025-06-25,DOK,60
L005999,K0027,S030,2025-06-25,GRP,60
L006000,K0152,S024,2025-06-25,GRP,90
L006001,K0035,S027,2025-06-25,SCH,60
L006002,K0048,S004,2025-06-25,DOK,60
L006003,K0034,S010,2025-06-25,GRP,60
L006004,K0094,S018,2025-06-25,AST,90
L006005,K0044,S004,2025-06-25,GRP,45
L006006,K0109,S002,2025-06-25,AST,45
L006007,K0068,S006,2025-06-25,FAL,30
L006008,K0124,S012,2025-06-25,SCH,90
L006009,K0134,S002,2025-06-25,SCH,120
L006010,K0158,S012,2025-06-25,SCH,60
L006011,K0054,S030,2025-06-25,BEG,180
L006012,K0111,S021,2025-06-25,DOK,120
L006013,K0091,S026,2025-06-25,BEG,60
L006014,K0010,S012,2025-06-25,AST,45
L006015,K0099,S023,2025-06-25,BEG,120
L006016,K0091,S008,2025-06-25,DOK,45
L006017,K0156,S026,2025-06-25,SCH,120
L006018,K0026,S014,2025-06-25,GRP,120
L006019,K0030,S008,2025-06-25,AST,90
L006020,K0164,S010,2025-06-25,GRP,60
L006021,K0114,S005,2025-06-25,AST,120
L006022,K0173,S029,2025-06-25,SCH,180
L006023,K0121,S023,2025-06-25,GRP,60
L006024,K0113,S012,2025-06-25,AST,180
L006025,K0006,S024,2025-06-25,AST,60
L006026,K0014,S034,2025-06-25,GRP,120
L006027,K0154,S027,2025-06-25,GRP,120
L006028,K0076,S013,2025-06-26,BEG,60
L006029,K0137,S023,2025-06-26,AST,30
L006030,K0111,S019,2025-06-26,AST,90
L006031,K0164,S034,2025-06-26,DOK,60
L006032,K0024,S027,2025-06-26,AST,30
L006033,K0154,S018,2025-06-26,AST,120
L006034,K0169,S029,2025-06-26,SCH,45
L006035,K0093,S019,2025-06-26,GRP,120
L006036,K0007,S003,2025-06-26,AST,45
L006037,K0128,S014,2025-06-26,AST,120
L006038,K0025,S030,2025-06-26,DOK,180
L006039,K0161,S002,2025-06-26,AST,180
L006040,K0128,S013,2025-06-26,GRP,180
L006041,K0039,S013,2025-06-26,GRP,60
L006042,K0168,S024,2025-06-26,AST,90
L006043,K0004,S016,2025-06-26,BEG,120
L006044,K0113,S034,2025-06-26,BER,90
L006045,K0049,S011,2025-06-26,AST,60
L006046,K0018,S006,2025-06-26,GRP,30
L006047,K0001,S006,2025-06-26,SCH,60
L006048,K0123,S014,2025-06-26,GRP,120
L006049,K0152,S009,2025-06-26,GRP,90
L006050,K0061,S006,2025-06-26,BER,60
L006051,K0132,S023,2025-06-26,SCH,45
L006052,K0019,S031,2025-06-26,SCH,120
L006053,K0034,S026,2025-06-26,SCH,180
L006054,K0112,S021,2025-06-26,SCH,45
L006055,K0094,S034,2025-06-26,AST,60
L006056,K0119,S034,2025-06-26,AST,90
L006057,K0013,S002,2025-06-26,FAL,60
L006058,K0146,S012,2025-06-26,GRP,180
L006059,K0174,S008,2025-06-26,DOK,90
L006060,K0045,S004,2025-06-26,DOK,30
L006061,K0028,S012,2025-06-26,DOK,60
L006062,K0128,S015,2025-06-26,FAL,120
L006063,K0169,S005,2025-06-26,AST,90
L006064,K0154,S008,2025-06-26,SCH,60
L006065,K0055,S004,2025-06-26,GRP,180
L006066,K0124,S008,2025-06-26,GRP,90
L006067,K0129,S004,2025-06-26,SCH,60
L006068,K0130,S027,2025-06-27,SCH,60
L006069,K0105,S017,2025-06-27,FAL,90
L006070,K0070,S020,2025-06-27,AST,30
L006071,K0134,S025,2025-06-27,SCH,60
L006072,K0153,S026,2025-06-27,BER,45
L006073,K0042,S022,2025-06-27,SCH,45
L006074,K0154,S006,2025-06-27,SCH,45
L006075,K0030,S008,2025-06-27,AST,60
L006076,K0066,S031,2025-06-27,AST,45
L006077,K0165,S003,2025-06-27,SCH,45
L006078,K0087,S003,2025-06-27,DOK,45
L006079,K0122,S010,2025-06-27,BEG,30
L006080,K0057,S020,2025-06-27,BEG,180
L006081,K0105,S020,2025-06-27,AST,120
L006082,K0066,S002,2025-06-27,BEG,90
L006083,K0149,S029,2025-06-27,AST,180
L006084,K0054,S004,2025-06-27,DOK,30
L006085,K0144,S013,2025-06-27,DOK,30
L006086,K0071,S030,2025-06-27,FAL,180
L006087,K0031,S018,2025-06-27,SCH,45
L006088,K0024,S014,2025-06-27,FAL,180
L006089,K0116,S010,2025-06-27,BEG,90
L006090,K0085,S031,2025-06-27,FAL,45
L006091,K0072,S024,2025-06-27,BER,45
L006092,K0057,S008,2025-06-27,BEG,120
L006093,K0046,S018,2025-06-27,AST,30
L006094,K0136,S002,2025-06-27,BER,90
L006095,K0025,S018,2025-06-27,AST,30
L006096,K0135,S030,2025-06-27,SCH,60
L006097,K0034,S005,2025-06-27,GRP,180
L006098,K0169,S011,2025-06-27,AST,60
L006099,K0030,S015,2025-06-27,DOK,30
L006100,K0163,S017,2025-06-27,SCH,45
L006101,K0075,S011,2025-06-27,AST,120
L006102,K0060,S023,2025-06-27,FAL,120
L006103,K0140,S034,2025-06-27,DOK,60
L006104,K0046,S013,2025-06-27,AST,60
L006105,K0123,S005,2025-06-27,SCH,60
L006106,K0104,S018,2025-06-27,DOK,90
L006107,K0026,S019,2025-06-27,SCH,60
L006108,K0158,S006,2025-06-27,AST,90
L006109,K0099,S008,2025-06-27,AST,60
L006110,K0117,S031,2025-06-27,FAL,60
L006111,K0004,S019,2025-06-27,BEG,60
L006112,K0099,S023,2025-06-27,AST,60
L006113,K0018,S016,2025-06-27,BER,30
L006114,K0025,S007,2025-06-27,BEG,45
L006115,K0150,S005,2025-06-30,DOK,90
L006116,K0092,S007,2025-06-30,AST,30
L006117,K0174,S031,2025-06-30,BEG,90
L006118,K0149,S003,2025-06-30,AST,120
L006119,K0049,S025,2025-06-30,SCH,30
L006120,K0174,S014,2025-06-30,BEG,120
L006121,K0084,S010,2025-06-30,AST,90
L006122,K0171,S016,2025-06-30,BEG,60
L006123,K0086,S008,2025-06-30,GRP,180
L006124,K0075,S021,2025-06-30,SCH,60
L006125,K0050,S029,2025-06-30,SCH,45
L006126,K0053,S019,2025-06-30,GRP,30
L006127,K0003,S034,2025-06-30,AST,120
L006128,K0155,S012,2025-06-30,BEG,60
L006129,K0107,S019,2025-06-30,BEG,180
L006130,K0157,S004,2025-06-30,AST,60
L006131,K0109,S019,2025-06-30,SCH,90
L006132,K0075,S010,2025-06-30,SCH,30
L006133,K0129,S004,2025-06-30,GRP,90
L006134,K0160,S013,2025-06-30,BEG,30
L006135,K0113,S025,2025-06-30,BER,45
L006136,K0158,S002,2025-06-30,DOK,60
L006137,K0042,S003,2025-06-30,DOK,60
L006138,K0022,S027,2025-06-30,AST,45
L006139,K0103,S025,2025-06-30,DOK,180
L006140,K0065,S006,2025-06-30,DOK,60
L006141,K0049,S010,2025-06-30,BEG,30
L006142,K0047,S029,2025-06-30,AST,60
L006143,K0103,S003,2025-06-30,SCH,60
L006144,K0110,S018,2025-06-30,AST,60
L006145,K0120,S005,2025-06-30,SCH,60
L006146,K0053,S009,2025-06-30,FAL,60
L006147,K0057,S022,2025-06-30,AST,45
L006148,K0047,S008,2025-06-30,AST,180
L006149,K0158,S019,2025-06-30,GRP,45
L006150,K0055,S012,2025-06-30,GRP,30
L006151,K0013,S019,2025-06-30,AST,30
L006152,K0071,S009,2025-06-30,SCH,60
L006153,K0163,S016,2025-06-30,SCH,30
L006154,K0173,S021,2025-06-30,AST,45
L006155,K0030,S007,2025-07-01,AST,180
L006156,K0146,S030,2025-07-01,GRP,120
L006157,K0156,S018,2025-07-01,BER,120
L006158,K0039,S030,2025-07-01,GRP,45
L006159,K0062,S031,2025-07-01,SCH,120
L006160,K0008,S020,2025-07-01,BEG,45
L006161,K0057,S020,2025-07-01,DOK,90
L006162,K0123,S008,2025-07-01,SCH,30
L006163,K0028,S020,2025-07-01,GRP,90
L006164,K0081,S008,2025-07-01,DOK,60
L006165,K0010,S022,2025-07-01,DOK,120
L006166,K0028,S026,2025-07-01,SCH,30
L006167,K0126,S027,2025-07-01,BEG,30
L006168,K0092,S001,2025-07-01,SCH,120
L006169,K0158,S005,2025-07-01,BEG,90
L006170,K0154,S012,2025-07-01,FAL,60
L006171,K0071,S019,2025-07-01,SCH,60
L006172,K0073,S019,2025-07-01,SCH,30
L006173,K0144,S020,2025-07-02,AST,45
L006174,K0061,S018,2025-07-02,SCH,30
L006175,K0003,S030,2025-07-02,BEG,120
L006176,K0111,S001,2025-07-02,DOK,60
L006177,K0028,S001,2025-07-02,GRP,180
L006178,K0136,S029,2025-07-02,BEG,180
L006179,K0110,S027,2025-07-02,SCH,180
L006180,K0099,S022,2025-07-02,FAL,30
L006181,K0006,S007,2025-07-02,SCH,120
L006182,K0159,S018,2025-07-02,GRP,45
L006183,K0032,S023,2025-07-02,FAL,180
L006184,K0128,S019,2025-07-02,SCH,90
L006185,K0114,S015,2025-07-02,SCH,45
L006186,K0084,S025,2025-07-02,DOK,30
L006187,K0144,S023,2025-07-02,BEG,45
L006188,K0084,S023,2025-07-02,AST,60
L006189,K0126,S003,2025-07-02,GRP,45
L006190,K0099,S011,2025-07-02,FAL,90
L006191,K0047,S022,2025-07-02,DOK,90
L006192,K0081,S031,2025-07-02,GRP,120
L006193,K0128,S029,2025-07-02,GRP,60
L006194,K0173,S022,2025-07-02,AST,45
L006195,K0006,S029,2025-07-02,AST,30
L006196,K0076,S006,2025-07-02,FAL,45
L006197,K0019,S031,2025-07-02,SCH,180
L006198,K0127,S002,2025-07-03,DOK,60
L006199,K0042,S012,2025-07-03,SCH,120
L006200,K0067,S014,2025-07-03,DOK,180
L006201,K0111,S023,2025-07-03,DOK,90
L006202,K0156,S010,2025-07-03,BEG,60
L006203,K0005,S006,2025-07-03,AST,90
L006204,K0085,S012,2025-07-03,SCH,180
L006205,K0034,S005,2025-07-03,SCH,60
L006206,K0036,S030,2025-07-03,GRP,90
L006207,K0034,S016,2025-07-03,GRP,45
L006208,K0176,S010,2025-07-03,AST,180
L006209,K0038,S013,2025-07-03,AST,30
L006210,K0132,S005,2025-07-03,AST,30
L006211,K0095,S020,2025-07-03,BEG,90
L006212,K0165,S004,2025-07-03,GRP,30
L006213,K0029,S026,2025-07-03,DOK,30
L006214,K0128,S005,2025-07-03,AST,30
L006215,K0174,S015,2025-07-03,AST,180
L006216,K0055,S016,2025-07-04,BEG,90
L006217,K0162,S012,2025-07-04,AST,45
L006218,K0005,S002,2025-07-04,GRP,120
L006219,K0006,S009,2025-07-04,SCH,60
L006220,K0087,S014,2025-07-04,BEG,180
L006221,K0002,S014,2025-07-04,FAL,90
L006222,K0031,S018,2025-07-04,SCH,120
L006223,K0132,S006,2025-07-04,AST,60
L006224,K0129,S005,2025-07-04,AST,45
L006225,K0120,S024,2025-07-04,BER,180
L006226,K0093,S023,2025-07-04,AST,30
L006227,K0159,S006,2025-07-04,DOK,180
L006228,K0145,S025,2025-07-04,FAL,45
L006229,K0009,S011,2025-07-04,AST,180
L006230,K0048,S012,2025-07-04,DOK,180
L006231,K0115,S031,2025-07-04,DOK,180
L006232,K0076,S010,2025-07-04,AST,60
L006233,K0140,S003,2025-07-04,AST,60
L006234,K0113,S008,2025-07-04,GRP,60
L006235,K0101,S024,2025-07-04,SCH,30
L006236,K0059,S009,2025-07-04,BEG,120
L006237,K0153,S004,2025-07-04,DOK,60
L006238,K0158,S015,2025-07-07,GRP,180
L006239,K0002,S007,2025-07-07,AST,45
L006240,K0140,S007,2025-07-07,FAL,90
L006241,K0160,S011,2025-07-07,AST,90
L006242,K0048,S009,2025-07-07,DOK,30
L006243,K0105,S020,2025-07-07,FAL,60
L006244,K0128,S022,2025-07-07,SCH,60
L006245,K0050,S022,2025-07-07,BEG,120
L006246,K0032,S026,2025-07-07,SCH,120
L006247,K0138,S004,2025-07-07,BER,120
L006248,K0099,S017,2025-07-07,AST,30
L006249,K0141,S020,2025-07-07,DOK,90
L006250,K0009,S004,2025-07-07,SCH,90
L006251,K0010,S019,2025-07-07,DOK,90
L006252,K0054,S006,2025-07-07,GRP,30
L006253,K0071,S013,2025-07-07,BEG,60
L006254,K0167,S014,2025-07-07,AST,120
L006255,K0152,S026,2025-07-07,BEG,45
L006256,K0020,S029,2025-07-07,FAL,60
L006257,K0025,S027,2025-07-07,GRP,60
L006258,K0076,S004,2025-07-07,DOK,30
L006259,K0135,S030,2025-07-07,SCH,180
L006260,K0101,S021,2025-07-07,BER,90
L006261,K0071,S007,2025-07-07,AST,90
L006262,K0069,S013,2025-07-07,SCH,60
L006263,K0070,S009,2025-07-08,SCH,90
L006264,K0173,S022,2025-07-08,DOK,60
L006265,K0025,S003,2025-07-08,AST,180
L006266,K0025,S026,2025-07-08,SCH,30
L006267,K0049,S012,2025-07-08,GRP,120
L006268,K0123,S016,2025-07-08,AST,180
L006269,K0066,S023,2025-07-08,SCH,90
L006270,K0070,S001,2025-07-08,AST,180
L006271,K0152,S010,2025-07-08,DOK,45
L006272,K0065,S005,2025-07-08,DOK,60
L006273,K0050,S017,2025-07-08,AST,60
L006274,K0069,S023,2025-07-08,SCH,180
L006275,K0007,S033,2025-07-08,BER,180
L006276,K0122,S001,2025-07-08,BEG,30
L006277,K0160,S018,2025-07-08,AST,180
L006278,K0140,S017,2025-07-08,GRP,30
L006279,K0110,S012,2025-07-08,AST,60
L006280,K0017,S006,2025-07-08,DOK,60
L006281,K0101,S034,2025-07-08,GRP,120
L006282,K0057,S018,2025-07-08,DOK,45
L006283,K0006,S021,2025-07-08,SCH,60
L006284,K0111,S006,2025-07-09,AST,180
L006285,K0073,S012,2025-07-09,AST,120
L006286,K0162,S025,2025-07-09,GRP,90
L006287,K0044,S033,2025-07-09,GRP,45
L006288,K0154,S015,2025-07-09,AST,90
L006289,K0147,S001,2025-07-09,DOK,30
L006290,K0145,S001,2025-07-09,GRP,90
L006291,K0161,S027,2025-07-09,SCH,60
L006292,K0032,S019,2025-07-09,GRP,60
L006293,K0153,S018,2025-07-09,FAL,30
L006294,K0062,S010,2025-07-09,SCH,90
L006295,K0042,S004,2025-07-09,BEG,90
L006296,K0117,S033,2025-07-09,AST,60
L006297,K0131,S012,2025-07-09,AST,180
L006298,K0040,S005,2025-07-09,BEG,45
L006299,K0003,S029,2025-07-09,AST,60
L006300,K0044,S002,2025-07-09,SCH,120
L006301,K0051,S007,2025-07-09,SCH,120
L006302,K0024,S024,2025-07-09,AST,180
L006303,K0132,S021,2025-07-09,AST,120
L006304,K0025,S020,2025-07-09,DOK,120
L006305,K0138,S001,2025-07-09,DOK,180
L006306,K0027,S023,2025-07-10,DOK,90
L006307,K0049,S033,2025-07-10,BEG,60
L006308,K0051,S031,2025-07-10,AST,90
L006309,K0116,S022,2025-07-10,AST,60
L006310,K0059,S022,2025-07-10,SCH,45
L006311,K0176,S008,2025-07-10,AST,60
L006312,K0171,S031,2025-07-10,GRP,90
L006313,K0072,S017,2025-07-10,GRP,45
L006314,K0109,S033,2025-07-10,BEG,30
L006315,K0159,S021,2025-07-10,GRP,45
L006316,K0096,S004,2025-07-10,AST,45
L006317,K0115,S001,2025-07-10,SCH,30
L006318,K0071,S015,2025-07-10,SCH,120
L006319,K0157,S012,2025-07-10,GRP,45
L006320,K0001,S005,2025-07-10,DOK,120
L006321,K0027,S004,2025-07-10,SCH,180
L006322,K0138,S016,2025-07-10,GRP,90
L006323,K0093,S029,2025-07-10,SCH,45
L006324,K0094,S017,2025-07-10,SCH,60
L006325,K0127,S012,2025-07-11,AST,30
L006326,K0018,S013,2025-07-11,GRP,45
L006327,K0021,S022,2025-07-11,BEG,60
L006328,K0006,S014,2025-07-11,AST,90
L006329,K0099,S018,2025-07-11,DOK,60
L006330,K0074,S001,2025-07-11,FAL,90
L006331,K0036,S008,2025-07-11,SCH,120
L006332,K0156,S026,2025-07-11,DOK,90
L006333,K0092,S027,2025-07-11,GRP,180
L006334,K0138,S009,2025-07-11,SCH,60
L006335,K0074,S012,2025-07-11,SCH,60
L006336,K0018,S025,2025-07-11,BER,60
L006337,K0054,S029,2025-07-11,AST,60
L006338,K0070,S002,2025-07-11,SCH,120
L006339,K0171,S007,2025-07-11,BEG,90
L006340,K0122,S020,2025-07-11,BEG,90
L006341,K0046,S030,2025-07-11,FAL,120
L006342,K0176,S026,2025-07-11,DOK,120
L006343,K0113,S010,2025-07-11,AST,60
L006344,K0111,S006,2025-07-11,DOK,45
L006345,K0086,S013,2025-07-11,AST,180
L006346,K0111,S013,2025-07-14,AST,60
L006347,K0053,S004,2025-07-14,FAL,180
L006348,K0040,S023,2025-07-14,AST,90
L006349,K0114,S022,2025-07-14,DOK,60
L006350,K0037,S012,2025-07-14,SCH,60
L006351,K0163,S025,2025-07-14,SCH,120
L006352,K0063,S022,2025-07-14,GRP,90
L006353,K0144,S014,2025-07-14,BER,90
L006354,K0135,S014,2025-07-14,DOK,60
L006355,K0141,S005,2025-07-14,BER,30
L006356,K0027,S029,2025-07-14,AST,90
L006357,K0047,S026,2025-07-14,BEG,60
L006358,K0141,S029,2025-07-14,GRP,60
L006359,K0036,S027,2025-07-14,GRP,90
L006360,K0107,S003,2025-07-14,AST,30
L006361,K0093,S011,2025-07-14,DOK,30
L006362,K0101,S020,2025-07-14,DOK,30
L006363,K0010,S020,2025-07-14,GRP,180
L006364,K0129,S004,2025-07-14,GRP,90
L006365,K0155,S018,2025-07-14,AST,60
L006366,K0063,S017,2025-07-14,AST,180
L006367,K0050,S020,2025-07-15,AST,120
L006368,K0048,S003,2025-07-15,AST,120
L006369,K0036,S010,2025-07-15,AST,120
L006370,K0070,S019,2025-07-15,AST,120
L006371,K0051,S029,2025-07-15,BEG,60
L006372,K0127,S016,2025-07-15,BEG,60
L006373,K0053,S013,2025-07-15,SCH,180
L006374,K0146,S009,2025-07-15,AST,60
L006375,K0162,S002,2025-07-15,AST,60
L006376,K0126,S021,2025-07-15,BEG,60
L006377,K0164,S002,2025-07-15,AST,90
L006378,K0005,S020,2025-07-15,SCH,180
L006379,K0096,S027,2025-07-15,SCH,30
L006380,K0149,S027,2025-07-15,AST,60
L006381,K0148,S021,2025-07-15,FAL,180
L006382,K0150,S001,2025-07-15,DOK,30
L006383,K0105,S020,2025-07-15,DOK,60
L006384,K0134,S026,2025-07-15,FAL,120
L006385,K0117,S011,2025-07-15,AST,180
L006386,K0115,S019,2025-07-15,AST,180
L006387,K0074,S002,2025-07-16,GRP,60
L006388,K0043,S008,2025-07-16,FAL,30
L006389,K0081,S026,2025-07-16,AST,90
L006390,K0165,S025,2025-07-16,AST,90
L006391,K0141,S004,2025-07-16,FAL,60
L006392,K0072,S017,2025-07-16,AST,45
L006393,K0053,S025,2025-07-16,GRP,60
L006394,K0073,S006,2025-07-16,AST,90
L006395,K0069,S025,2025-07-16,BER,60
L006396,K0137,S019,2025-07-16,DOK,90
L006397,K0072,S005,2025-07-16,BEG,45
L006398,K0096,S016,2025-07-16,BEG,45
L006399,K0040,S007,2025-07-16,BEG,60
L006400,K0111,S034,2025-07-16,AST,60
L006401,K0039,S012,2025-07-16,DOK,60
L006402,K0061,S021,2025-07-16,BEG,120
L006403,K0156,S023,2025-07-16,GRP,120
L006404,K0155,S034,2025-07-16,GRP,120
L006405,K0130,S020,2025-07-16,AST,180
L006406,K0161,S018,2025-07-16,FAL,90
L006407,K0104,S027,2025-07-16,DOK,60
L006408,K0113,S005,2025-07-16,SCH,120
L006409,K0146,S017,2025-07-16,BEG,60
L006410,K0106,S021,2025-07-17,DOK,120
L006411,K0048,S013,2025-07-17,SCH,60
L006412,K0134,S012,2025-07-17,AST,180
L006413,K0135,S023,2025-07-17,SCH,90
L006414,K0007,S016,2025-07-17,BEG,30
L006415,K0010,S023,2025-07-17,DOK,45
L006416,K0148,S013,2025-07-17,DOK,180
L006417,K0122,S033,2025-07-17,AST,30
L006418,K0148,S005,2025-07-17,BER,30
L006419,K0111,S026,2025-07-17,DOK,60
L006420,K0005,S018,2025-07-17,SCH,60
L006421,K0071,S011,2025-07-17,SCH,90
L006422,K0061,S009,2025-07-17,SCH,90
L006423,K0164,S017,2025-07-17,DOK,30
L006424,K0021,S009,2025-07-17,FAL,60
L006425,K0049,S009,2025-07-17,FAL,60
L006426,K0001,S020,2025-07-17,AST,180
L006427,K0049,S001,2025-07-18,BEG,30
L006428,K0047,S029,2025-07-18,AST,60
L006429,K0158,S009,2025-07-18,DOK,45
L006430,K0062,S005,2025-07-18,FAL,45
L006431,K0126,S001,2025-07-18,AST,45
L006432,K0053,S013,2025-07-18,FAL,60
L006433,K0025,S016,2025-07-18,GRP,60
L006434,K0019,S026,2025-07-18,BER,60
L006435,K0039,S009,2025-07-18,BER,45
L006436,K0029,S011,2025-07-18,DOK,90
L006437,K0163,S019,2025-07-18,GRP,60
L006438,K0009,S027,2025-07-18,DOK,60
L006439,K0168,S023,2025-07-18,GRP,180
L006440,K0138,S014,2025-07-18,AST,60
L006441,K0146,S033,2025-07-18,AST,45
L006442,K0066,S018,2025-07-18,FAL,90
L006443,K0088,S031,2025-07-18,AST,30
L006444,K0131,S027,2025-07-18,AST,120
L006445,K0149,S017,2025-07-18,SCH,120
L006446,K0028,S001,2025-07-18,SCH,30
L006447,K0085,S005,2025-07-21,GRP,60
L006448,K0004,S005,2025-07-21,GRP,45
L006449,K0169,S005,2025-07-21,AST,45
L006450,K0124,S026,2025-07-21,FAL,180
L006451,K0022,S024,2025-07-21,BEG,60
L006452,K0122,S033,2025-07-21,AST,90
L006453,K0169,S033,2025-07-21,SCH,120
L006454,K0167,S010,2025-07-21,GRP,60
L006455,K0163,S002,2025-07-21,FAL,180
L006456,K0085,S023,2025-07-21,BEG,120
L006457,K0094,S020,2025-07-21,BEG,60
L006458,K0019,S010,2025-07-21,DOK,90
L006459,K0081,S033,2025-07-21,SCH,180
L006460,K0157,S018,2025-07-21,AST,90
L006461,K0032,S001,2025-07-21,FAL,45
L006462,K0101,S008,2025-07-21,BER,120
L006463,K0035,S026,2025-07-21,GRP,30
L006464,K0063,S014,2025-07-21,DOK,30
L006465,K0163,S011,2025-07-21,AST,45
L006466,K0141,S009,2025-07-21,AST,45
L006467,K0037,S023,2025-07-21,GRP,60
L006468,K0018,S022,2025-07-21,BEG,120
L006469,K0160,S023,2025-07-22,SCH,90
L006470,K0005,S020,2025-07-22,SCH,120
L006471,K0168,S023,2025-07-22,DOK,120
L006472,K0085,S022,2025-07-22,DOK,60
L006473,K0084,S008,2025-07-22,FAL,90
L006474,K0127,S023,2025-07-22,DOK,45
L006475,K0099,S004,2025-07-22,SCH,90
L006476,K0119,S011,2025-07-22,BEG,45
L006477,K0126,S029,2025-07-22,AST,180
L006478,K0154,S012,2025-07-22,AST,60
L006479,K0138,S013,2025-07-22,DOK,45
L006480,K0095,S031,2025-07-22,GRP,90
L006481,K0164,S017,2025-07-22,SCH,60
L006482,K0154,S002,2025-07-22,BEG,120
L006483,K0087,S025,2025-07-22,SCH,45
L006484,K0106,S003,2025-07-22,GRP,180
L006485,K0142,S016,2025-07-22,BEG,30
L006486,K0065,S005,2025-07-22,DOK,90
L006487,K0093,S011,2025-07-23,DOK,60
L006488,K0105,S030,2025-07-23,SCH,90
L006489,K0140,S006,2025-07-23,SCH,60
L006490,K0168,S003,2025-07-23,DOK,180
L006491,K0072,S024,2025-07-23,SCH,180
L006492,K0027,S016,2025-07-23,BEG,180
L006493,K0003,S008,2025-07-23,SCH,90
L006494,K0018,S024,2025-07-23,DOK,60
L006495,K0047,S010,2025-07-23,GRP,90
L006496,K0018,S013,2025-07-23,SCH,120
L006497,K0159,S011,2025-07-23,SCH,60
L006498,K0002,S014,2025-07-23,DOK,45
L006499,K0094,S031,2025-07-23,DOK,30
L006500,K0120,S025,2025-07-23,BEG,60
L006501,K0145,S002,2025-07-23,FAL,120
L006502,K0150,S019,2025-07-23,AST,90
L006503,K0067,S024,2025-07-23,AST,30
L006504,K0128,S031,2025-07-23,BEG,90
L006505,K0105,S009,2025-07-23,DOK,60
L006506,K0047,S034,2025-07-24,GRP,30
L006507,K0074,S006,2025-07-24,AST,90
L006508,K0106,S016,2025-07-24,AST,180
L006509,K0113,S027,2025-07-24,DOK,120
L006510,K0024,S030,2025-07-24,AST,60
L006511,K0130,S024,2025-07-24,DOK,30
L006512,K0164,S003,2025-07-24,DOK,60
L006513,K0093,S014,2025-07-24,SCH,30
L006514,K0022,S008,2025-07-24,AST,120
L006515,K0020,S018,2025-07-24,SCH,180
L006516,K0145,S005,2025-07-24,FAL,30
L006517,K0024,S012,2025-07-24,FAL,90
L006518,K0112,S029,2025-07-24,AST,30
L006519,K0096,S027,2025-07-24,AST,60
L006520,K0005,S034,2025-07-24,DOK,60
L006521,K0027,S034,2025-07-24,GRP,60
L006522,K0053,S018,2025-07-24,AST,30
L006523,K0073,S017,2025-07-24,GRP,120
L006524,K0138,S003,2025-07-25,AST,180
L006525,K0090,S011,2025-07-25,AST,90
L006526,K0026,S017,2025-07-25,SCH,60
L006527,K0091,S031,2025-07-25,AST,90
L006528,K0039,S019,2025-07-25,GRP,120
L006529,K0135,S030,2025-07-25,BER,180
L006530,K0066,S034,2025-07-25,FAL,180
L006531,K0076,S003,2025-07-25,AST,60
L006532,K0081,S008,2025-07-25,AST,90
L006533,K0154,S021,2025-07-25,DOK,30
L006534,K0053,S030,2025-07-25,FAL,90
L006535,K0039,S016,2025-07-25,FAL,30
L006536,K0163,S008,2025-07-25,SCH,180
L006537,K0115,S022,2025-07-25,AST,30
L006538,K0049,S004,2025-07-25,AST,30
L006539,K0045,S025,2025-07-25,SCH,60
L006540,K0112,S006,2025-07-25,SCH,120
L006541,K0085,S025,2025-07-25,AST,30
L006542,K0065,S014,2025-07-25,SCH,90
L006543,K0036,S003,2025-07-25,AST,60
